Date,Open,High,Low,Close,Volume,20 Day Moving Average,10 Day Moving Average,5 Day Moving Average,MACD Line,MACD Signal Line,MACD Histogram,Relative Strength (RS),Relative Strength Index (RSI),Upper Bollinger Band,Lower Bollinger Band,Stochastic Oscillator,Moving Average Stochastic Oscillator,On-Balance Volume,Accumulation/Distribution Line,Directional Index,Average Directional Index ,Tenkan-sen (Conversion Line),Kijun-sen (Base Line),Volume Weighted Average Price,Stop and Reverse (SAR),Acceleration Factor,Extreme Point,Rate of Change,20-day Chaikin Money Flow,Williams R Percent,Aroon Up Indicator,Aroon Down Indicator,Relative Vigor Index,Signal Line (Relative Vigor Index),Money Flow Index,Pivot Point,First Resistance,First Support,Second Resistance,Second Support
11/6/2025,332.05,332.95,324.6,326.65,11587302,338.93,338.52,334.91,-1.142996451,0.5044789732,-1.647475424,0.5333333333,34.7826087,348.6767619,329.1832381,8.070866142,7.782579058,-124562431,-103133886.2,35.18367129,15.59289221,326.9,324.25,350.7645231,338.5028772,0.02,324.6,-3.714075166,-0.1925280582,-91.92913386,-932,-912,-0.3508488278,-0.1116459418,44.78779061,328.0666667,331.5333333,323.1833333,336.4166667,319.7166667
11/7/2025,324.4,327.1,320.85,326.1,8578167,338.545,336.865,331.1,-1.923162836,0.01895061149,-1.942113447,0.4410163339,30.60453401,349.657577,327.432423,18.0102916,10.17155176,-133140598,-97300732.62,41.58318483,17.44934168,326.15,323.5,350.7020318,338.2248196,0.02,320.85,-4.509516837,-0.1227624944,-81.9897084,-940,-916,-0.2947615324,-0.1530843196,39.19695119,324.6833333,328.5166667,322.2666667,330.9333333,318.4333333
11/10/2025,326.1,328.25,324,325.45,5246998,338.025,335.45,328.8,-2.564339771,-0.4977074651,-2.066632306,0.4386281588,30.48933501,350.5518764,325.4981236,15.78044597,13.9538679,-138387596,-98967426.1,37.11233267,18.85384104,327.15,323.5,350.6657357,337.8773232,0.02,320.85,-4.560117302,-0.1636888185,-84.21955403,-948,-924,-0.263866878,-0.1811534469,38.24932752,325.9,327.8,323.55,330.15,321.65
11/11/2025,325.95,327.45,322.85,326.65,6103758,337.3725,333.94,327.09,-2.941736632,-0.9865132985,-1.955223334,0.4476534296,30.92269327,350.8550609,323.8899391,19.89708405,17.89594054,-132283838,-94986714.36,39.18059435,20.30575199,327.15,323.5,350.6232216,337.5367768,0.02,327.45,-4.474338354,-0.1564007597,-80.10291595,-956,-932,-0.2605363985,-0.2030025413,33.22291542,325.65,328.45,323.85,330.25,321.05
11/12/2025,327.5,328.25,325.55,327.15,6850550,336.645,332.74,326.4,-3.16400783,-1.422012205,-1.741995625,0.463898917,31.6892725,350.7023225,322.5876775,21.61234991,19.09662664,-125433288,-93718093.99,35.83383269,21.41490061,326.75,323.5,350.578216,337.3350412,0.02,328.25,-4.342105263,-0.1820048795,-78.38765009,-964,-940,-0.2261427426,-0.2053650993,36.54282753,326.9833333,328.4166667,325.7166667,329.6833333,324.2833333
11/13/2025,327.15,329.95,325.55,326.95,7276001,336.16,330.685,326.46,-3.318049277,-1.801219619,-1.516829658,0.4372759857,30.42394015,350.8707408,321.4492592,20.92624357,20.81189251,-132709289,-96363912.54,28.74893841,21.93876046,326.75,323.5,350.5316117,337.1533404,0.02,325.55,-4.581934919,-0.1702489071,-79.07375643,-972,-948,-0.4033989267,-0.2558654198,35.70195901,327.4833333,329.4166667,325.0166667,331.8833333,323.0833333
11/14/2025,327,329.9,326.2,328.45,9169855,335.62,329.015,326.93,-3.281266373,-2.09722897,-1.184037403,0.5513078471,35.538262,350.6427336,320.5972664,26.07204117,22.87021155,-123539434,-94381241.18,28.74893841,22.42520174,326.75,323.5,350.4749197,336.9212736,0.02,329.9,-3.283274441,-0.1579023101,-73.92795883,-980,-956,-0.3191489362,-0.2848204825,41.9027991,328.1833333,330.1666667,326.4666667,331.8833333,324.4833333
11/17/2025,329,331.45,328.55,330.2,6283156,335.055,328.34,327.88,-3.075453371,-2.29287385,-0.7825795205,0.5352112676,34.86238532,349.9963555,320.1136445,32.0754717,26.35791881,-117256278,-93514598.98,22.01908908,22.39619369,326.75,323.5,350.4395082,336.7808481,0.02,331.45,-3.379663497,-0.1632824666,-67.9245283,-988,-964,-0.1682439537,-0.2816448779,41.60691152,330.0666667,331.5833333,328.6833333,332.9666667,327.1666667
11/18/2025,329.05,329.75,327.15,328.45,6776200,334.4275,327.665,328.24,-3.018757105,-2.438050501,-0.5807066039,0.5541666667,35.65683646,349.3717288,319.4832712,26.07204117,28.07318468,-124032478,-93514598.98,25.79213956,22.63876125,326.025,322.775,350.3984358,336.6742312,0.02,327.15,-3.154946189,-0.1401089534,-73.92795883,-996,-972,-0.1509229099,-0.2746182098,43.75980492,328.45,329.75,327.15,331.05,325.85
11/19/2025,328.95,328.95,325.05,326.6,6935056,333.66,327.265,328.13,-3.087513511,-2.567943103,-0.519570408,0.1914893617,16.07142857,348.5541387,318.7658613,20.42628774,26.19126687,-130967534,-94937174.57,31.17170581,23.24825729,326.025,322.775,350.3535381,336.4837466,0.02,325.05,-6.014388489,-0.1401354328,-79.57371226,-1004,-980,-0.1030927835,-0.2540963889,33.91372077,326.8666667,328.6833333,324.7833333,330.7666667,322.9666667
11/20/2025,328,330,326.2,326.6,5155775,332.89,327.26,328.06,-3.106197151,-2.675593913,-0.4306032383,0.2106382979,17.39894552,347.5593235,318.2206765,23.80952381,23.43595091,-130967534,-99007523.25,26.2438033,23.46222486,326.025,322.775,350.3213091,336.2550716,0.02,325.05,-5.374474866,-0.1586622307,-76.19047619,-1012,-988,-0.01278772379,-0.2202902785,32.86055669,327.6,329,325.2,331.4,323.8
11/21/2025,326.85,328.4,325,326.65,6142545,332.09,327.315,327.7,-3.081448468,-2.756764824,-0.3246836445,0.3267973856,24.63054187,346.2546558,317.9253442,34.83483483,26.35688213,-124824989,-99188186.34,29.50342061,23.89373885,325.625,322.75,350.2814865,336.0309702,0.02,328.4,-3.056833358,-0.1506992808,-65.16516517,-1020,-996,-0.06620689655,-0.1974348149,36.85205128,326.6833333,328.3666667,324.9666667,330.0833333,323.2833333
11/24/2025,326.7,327.1,322.05,323.45,13719726,331.2825,327.115,326.35,-3.282212908,-2.861854441,-0.4203584675,0.2985074627,22.98850575,345.4858085,317.0791915,17.16171617,25.26869161,-138544715,-105300935.5,36.88769152,24.82187832,325.525,322.75,350.1837137,335.8783508,0.02,322.05,-3.505369928,-0.1611890501,-82.83828383,-1028,-1004,-0.1349527665,-0.1845434038,35.83133125,324.2,326.35,321.3,329.25,319.15
11/25/2025,323.45,325.6,322.5,323.7,8074651,330.38,326.82,325.4,-3.382159829,-2.965915518,-0.416244311,0.4320987654,30.17241379,344.0672742,316.6927258,23.55371901,25.18342334,-130470064,-107124243.8,36.88769152,25.68372212,325.45,323.1,350.125925,335.6017838,0.02,325.6,-2.087114338,-0.1721860965,-76.44628099,-1036,-1012,-0.1533052039,-0.1738202843,37.18584658,323.9333333,325.3666667,322.2666667,327.0333333,320.8333333
11/26/2025,324.3,327.8,324,326.1,7101095,329.7275,326.715,325.3,-3.230469698,-3.018826354,-0.2116433439,0.9329268293,48.26498423,342.888546,316.566454,49.52830189,30.08124569,-123368969,-106376760.2,25.51639306,25.67177005,323.9,326.225,350.0792428,335.4017481,0.02,327.8,-0.1683759375,-0.1487288155,-50.47169811,-1044,-1020,-0.09004092769,-0.1602101028,45.68095496,325.9666667,327.9333333,324.1333333,329.7666667,322.1666667
11/27/2025,327.15,328.75,325,327.35,6755179,328.72,326.755,325.45,-2.975094585,-3.010080001,0.03498541564,1.163398693,53.77643505,338.8999804,318.5400196,56.38297872,43.15499987,-116613790,-104665448.1,20.84796564,25.32721259,322.75,334.275,350.0369587,335.2497131,0.02,328.75,0.3833180006,-0.195365287,-43.61702128,-1052,-1028,-0.08055555556,-0.1279257657,53.13226945,327.0333333,329.0666667,325.3166667,330.7833333,323.2833333
11/28/2025,328,328.15,324.25,326.45,8930988,327.785,326.555,325.41,-2.812905028,-2.970645006,0.1577399782,1.126582278,52.97619048,334.4337118,321.1362882,46.80851064,50.90659708,-125544778,-103520449.7,23.27420638,25.18056929,322.75,335.175,349.9794779,335.1197189,0.02,324.25,0.3072668613,-0.1709853148,-53.19148936,-1060,-1036,-0.1629834254,-0.1123092147,46.29836898,326.2833333,328.3166667,324.4166667,330.1833333,322.3833333
12/1/2025,327.1,328.25,325.45,327.1,6936186,327.2925,326.245,326.14,-2.601925688,-2.896901142,0.2949754545,1.056962025,51.38461538,332.3520688,322.2329312,53.72340426,52.30496454,-118608592,-102281845,22.7339995,25.0058143,322.75,335.175,349.9362468,334.9023245,0.02,328.25,0.1377621307,-0.09255483904,-46.27659574,-1068,-1044,-0.1966759003,-0.1151524093,52.46638425,326.9333333,328.4166667,325.6166667,329.7333333,324.1333333
12/2/2025,327.45,329.95,326.75,328.6,5806943,326.9625,326.26,327.12,-2.28731879,-2.774984672,0.4876658821,1.183544304,54.20289855,330.4748654,323.4501346,69.68085106,56.73758865,-112801649,-101374510.2,13.61869264,24.19244847,322.75,335.175,349.9025303,334.769278,0.02,329.95,0.4432217637,-0.08131413996,-30.31914894,-1076,-1052,-0.1457765668,-0.114637775,52.00556367,328.4333333,330.1166667,326.9166667,331.6333333,325.2333333
12/3/2025,329,329,321.3,322.95,8546132,326.58,325.895,326.49,-2.465477843,-2.713083306,0.2476054627,0.7003745318,41.18942731,330.0906455,323.0693545,16.25615764,46.55347098,-121347781,-106258014.2,31.24763678,24.69639049,322.275,335.175,349.8438538,334.6728924,0.02,321.3,-1.223428659,-0.05936359007,-83.74384236,-1084,-1060,-0.2234567901,-0.1266741757,44.55904402,324.4166667,327.5333333,319.8333333,332.1166667,316.7166667
12/4/2025,322.9,324.3,321.1,322.95,5965357,326.395,325.53,325.61,-2.576964534,-2.685859552,0.1088950176,0.5880149813,37.02830189,330.2619858,322.5280142,17.87439614,34.60380161,-121347781,-105325927.2,31.79771397,25.20362788,320.75,335.175,349.8004357,334.4054346,0.02,321.1,-1.674531892,-0.01497763109,-82.12560386,-1088,-1068,-0.1904761905,-0.1444430223,37.04805526,322.7833333,324.4666667,321.2666667,325.9833333,319.5833333
12/5/2025,322.25,324.15,320.95,323.3,6574010,326.255,325.195,324.98,-2.607024311,-2.670092504,0.06306819239,0.4831460674,32.57575758,330.3622337,322.1477663,25.96685083,20.0324682,-114773771,-102244360,32.2356225,25.70591321,320.75,335.175,349.7527782,334.1393259,0.02,324.15,-2.089642641,-0.03424746687,-74.03314917,-1092,-1076,-0.1599496222,-0.1538172949,37.13819054,322.8,324.65,321.45,326,319.6
12/8/2025,323.2,323.2,317.85,319.5,7906928,325.9575,324.8,323.46,-2.903999643,-2.716873932,-0.1871257116,0.4188311688,29.5194508,331.0532438,320.8617562,13.58024691,19.14049796,-122680699,-105274117.4,40.70851883,26.7775279,320.75,335.175,349.6901369,333.9395394,0.02,317.85,-2.724920079,-0.04289971721,-86.41975309,-1096,-1000,-0.17,-0.1573220182,36.80382941,320.1833333,322.5166667,317.1666667,325.5333333,314.8333333
12/9/2025,317.45,321.4,315.55,319.85,7152584,325.6175,324.415,321.71,-3.075658383,-2.788630822,-0.2870275611,0.5018450185,33.41523342,331.3822089,319.8527911,29.75778547,23.10162774,-115528115,-101911791.6,46.09393079,28.15727096,320.75,335.175,349.6313091,333.6177486,0.02,321.4,-2.066748316,-0.04677244302,-70.24221453,-1100,-1004,-0.1087719298,-0.1528686908,36.78828879,318.9333333,322.3166667,316.4666667,324.7833333,313.0833333
12/10/2025,319.85,323.7,319.5,321.6,5484712,325.34,323.965,321.44,-3.035497471,-2.838004152,-0.1974933194,0.63099631,38.68778281,331.3242425,319.3557575,42.01388889,28.45064042,-110043403,-101911791.6,33.07684384,28.50866903,321.475,335.9,349.5902566,333.3733936,0.02,323.7,-1.530924679,-0.05585606141,-57.98611111,-1104,-1012,-0.1089223638,-0.1547568344,36.92712402,321.6,323.7,319.5,325.8,317.4
12/11/2025,321.65,323.45,319.15,322.6,6317942,325.1225,323.49,321.37,-2.889667726,-2.848336866,-0.04133085913,0.7011070111,41.21475054,331.1761614,319.0688386,48.95833333,40.2433359,-103725461,-98091640.64,34.03997915,28.90376261,321.475,335.9,349.5433409,333.1799258,0.02,323.7,-1.239859176,-0.01185527066,-51.04166667,-1084,-1020,-0.09038901602,-0.1557401805,42.85888535,321.7333333,324.3166667,320.0166667,326.0333333,317.4333333
12/12/2025,322.9,325.95,322.9,325.05,4261023,324.9525,323.35,321.72,-2.54704137,-2.788077767,0.2410363974,1.154589372,53.58744395,330.8001694,319.1048306,65.97222222,52.31481481,-99464438,-96345319.74,20.68008139,28.31635681,321.825,335.9,349.5150788,332.9903272,0.02,325.95,0.4946668728,-0.01394682754,-34.02777778,-1092,-1028,-0.005834305718,-0.1400252685,51.54652039,324.6333333,326.3666667,323.3166667,327.6833333,321.5833333
12/15/2025,323.05,325.3,321.55,323.95,10219819,324.64,323.035,322.61,-2.337325092,-2.697927232,0.3606021398,1.021834061,50.5399568,329.9502285,319.3297715,58.33333333,57.75462963,-109684257,-93483770.42,25.02577602,28.08131532,321.825,335.9,349.4447501,332.8495207,0.02,321.55,0.07723200494,0.0002129590306,-41.66666667,-1100,-1036,0.01484018265,-0.1188736602,50.42327573,323.6,325.65,321.9,327.35,319.85
12/16/2025,322.05,323.8,319.05,321,5241263,324.2675,322.275,322.84,-2.38170892,-2.63468357,0.25297465,0.6458333333,39.24050633,329.4969988,319.0380012,37.84722222,54.05092593,-114925520,-94421680.64,32.41069676,28.39055685,321.825,335.9,349.4056099,332.6235303,0.02,319.05,-1.563937443,-0.006333134647,-62.15277778,-1108,-1044,-0.0341786108,-0.1077138646,44.00356556,321.2833333,323.5166667,318.7666667,326.0333333,316.5333333
12/17/2025,320,322.4,319.55,321.25,5043027,324,322.105,322.77,-2.369397572,-2.58162637,0.2122287985,0.5763888889,36.56387665,329.2742672,318.7257328,39.58333333,45.25462963,-109882493,-93448464.9,32.41069676,28.6777097,321.825,335.9,349.3677633,332.3520597,0.02,322.4,-1.863448908,0.01053313291,-60.41666667,-1116,-1052,0.1419753086,-0.07117065476,37.61413616,321.0666667,322.5833333,319.7333333,323.9166667,318.2166667
12/18/2025,322,322.15,317,318.5,5554193,323.595,321.66,321.95,-2.552123466,-2.575725789,0.02360232314,0.5107692308,33.80855397,329.2582611,317.9317389,20.48611111,32.63888889,-115436686,-95767205.67,39.46435731,29.44818453,323.825,335.9,349.3234802,332.1530185,0.02,317,-2.435288712,0.02286191494,-79.51388889,-1124,-1060,0.05182567727,-0.04694046798,39.07542278,319.2166667,321.4333333,316.2833333,324.3666667,314.0666667
12/19/2025,318.95,320.6,317.5,319.9,10833662,323.2575,321.32,320.92,-2.55451984,-2.571484599,0.01696475962,0.5569230769,35.77075099,328.9585872,317.5564128,30.20833333,30.09259259,-104603024,-89826165.22,39.46435731,30.16362545,327.2,336.15,349.2378109,331.8499581,0.02,320.6,-2.201161724,0.06393713004,-69.79166667,-1132,-1068,0.04958677686,-0.02598682808,41.45134353,319.3333333,321.1666667,318.0666667,322.4333333,316.2333333
12/22/2025,319.95,323.65,319.5,320.7,8925871,323.12,321.44,320.27,-2.463468339,-2.549881347,0.08641300796,0.5138461538,33.94308943,328.9330887,317.3069113,38.28996283,29.66146909,-95677153,-93590086.73,21.82786387,29.5682139,336.25,340,349.1721733,331.6249589,0.02,323.65,-2.404138771,0.08268530268,-61.71003717,-1128,-1076,0.1591737546,0.006930547376,43.23536685,321.2833333,323.0666667,318.9166667,325.4333333,317.1333333
12/23/2025,321.05,324.75,320.25,323.25,6024641,323.0975,321.78,320.72,-2.160639177,-2.472032913,0.3113937362,1.028301887,50.69767442,328.9046168,317.2903832,74.03846154,47.51225257,-89652512,-91581873.06,16.12425818,28.60793135,337.525,340.375,349.130365,331.4654598,0.02,324.75,0.09289363679,0.1113497466,-25.96153846,-1136,-1084,0.1595477387,0.03376251423,50.73641306,322.75,325.25,320.75,327.25,318.25
12/24/2025,323.9,326.65,322.25,322.55,5678004,322.92,321.875,320.98,-1.954597649,-2.36854586,0.4139482113,0.9646017699,49.0990991,328.5551715,317.2848285,63.06306306,58.46382914,-95330516,-96485603.79,6.82159058,27.05176415,338.525,341.375,349.0926714,331.3311506,0.02,322.25,-0.1238581824,0.07159283681,-36.93693694,-1144,-1092,0.08125,0.05277975061,56.8873934,323.8166667,325.3833333,320.9833333,328.2166667,319.4166667
12/26/2025,322.55,325.75,322.3,324.1,4174183,322.7575,322.025,322.1,-1.647247761,-2.224286241,0.5770384797,1.07079646,51.70940171,328.0305971,317.4844029,77.02702703,71.37618388,-91156333,-96304117.57,6.82159058,25.60675176,338.55,341.4,349.0652877,331.1495276,0.02,325.75,0.2474481905,0.06167197761,-22.97297297,-1120,-1100,0.09833971903,0.07165262412,55.77566297,324.05,325.8,322.35,327.5,320.6
12/29/2025,324.1,325.8,323.05,325.5,14043845,322.71,322.07,323.22,-1.2759936,-2.034627713,0.7586341121,1.8,64.28571429,327.8586943,317.5613057,89.63963964,76.57657658,-77112488,-85324384.21,6.561053928,24.24634477,338.925,341.775,348.9762825,331.041537,0.02,325.8,1.877934272,0.1293341633,-10.36036036,-1128,-1108,0.07979407979,0.08021546267,66.53619773,324.7833333,326.5166667,323.7666667,327.5333333,322.0333333
12/30/2025,325,325.55,323.35,324.9,8035909,322.6,322.165,324.06,-1.018446966,-1.831391563,0.8129445969,1.62345679,61.88235294,327.4384426,317.7615574,81.86528497,82.84398388,-85148397,-82036966.89,6.561053928,22.98310971,339.075,341.925,348.9252628,330.9367063,0.02,323.35,1.578865093,0.1427806707,-18.13471503,-1136,-1116,0.0563002681,0.08436147121,65.85987986,324.6,325.85,323.65,326.8,322.4
12/31/2025,324.75,330.65,324.7,329.55,8497983,322.6475,323.02,325.32,-0.4341190113,-1.551937053,1.117818042,1.981481481,66.45962733,327.7456395,317.5493605,91.94139194,87.81543885,-76650414,-76681095.25,17.2997959,22.57715872,339.75,342.6,348.8797125,330.7849721,0.02,330.65,2.472014925,0.1709110534,-8.058608059,-1064,-1124,0.2064935065,0.1084286829,66.91424749,328.3,331.9,325.95,334.25,322.35
1/1/2026,329.8,336.9,329.6,336.3,10357315,323.315,324.525,328.07,0.5670965547,-1.128130331,1.695226886,2.691358025,72.909699,331.2733852,315.3566148,96.98492462,90.26386718,-66293099,-68026352.58,36.16430526,23.54766919,342.2,345.05,348.8404845,330.7822727,0.02,336.9,4.246745195,0.2613375358,-3.015075377,-1068,-1132,0.3073341094,0.124964563,68.27908545,334.2666667,338.9333333,331.6333333,341.5666667,326.9666667
1/2/2026,336.8,353,335.95,352.1,23128940,324.7725,327.885,333.67,2.605460926,-0.3814120798,2.986873006,4.339506173,81.2716763,339.8986528,309.6463472,97.5,95.47543885,-43164159,-47339177.5,60.90426042,26.21599713,344.25,347.1,348.8296165,330.9046272,0.02,353,8.321796647,0.3547548053,-2.5,-1072,-1140,0.5834092981,0.1781229251,73.38194604,347.0166667,358.0833333,341.0333333,364.0666667,329.9666667
1/5/2026,350.35,354.8,348.4,350.6,18248271,326.1375,330.955,338.69,4.053120067,0.5054943496,3.547625718,4.135294118,80.52691867,345.1357236,307.1392764,88.88888889,94.45793784,-61412430,-53041762.19,62.64722861,28.81822795,344.25,347.1,348.8410206,331.3465347,0.02,348.4,8.226578176,0.2809488122,-11.11111111,-1076,-1148,0.5382631126,0.2269905587,82.69129196,351.2666667,354.1333333,347.7333333,357.6666667,344.8666667
1/6/2026,349.9,354.1,346.15,350.8,8641743,327.7025,333.965,343.87,5.157090961,1.435813672,3.721277289,6.369369369,86.43031785,349.3680311,306.0369689,89.41798942,91.9356261,-52770687,-51574296.4,53.43871214,30.57683397,343.9,347.1,348.8443572,331.687604,0.02,354.1,9.283489097,0.3053469559,-10.58201058,-1084,-1156,0.5076674738,0.2618399306,80.26210018,350.35,354.55,346.6,358.3,342.4
1/7/2026,349.55,351.35,346.3,348.85,7165806,329.1525,336.525,347.73,5.807699598,2.310190857,3.497508741,4.68,82.3943662,352.427209,305.877791,84.25925926,87.52204586,-59936493,-51503347.83,53.43871214,32.20982527,343.875,347.1,348.844337,332.1358519,0.02,346.3,8.591439689,0.2866100378,-15.74074074,-1092,-1164,0.4568,0.2915651567,78.74620477,348.8333333,351.3666667,346.3166667,353.8833333,343.7833333
1/8/2026,346.75,349.8,342.2,344.4,8805975,330.2925,338.71,349.35,5.896265344,3.027405754,2.86885959,3.815217391,79.23250564,354.233596,306.351404,72.11796247,81.93173705,-68742468,-55211126.77,37.0416418,32.55495502,343.875,347.1,348.8367576,332.4191349,0.02,342.2,8.131868132,0.2606072394,-27.88203753,-1100,-1172,0.4193302892,0.3253731857,76.65928669,345.4666667,348.7333333,341.1333333,353.0666667,337.8666667
1/9/2026,344.4,344.4,334.4,336,10161744,330.9625,339.9,346.13,5.228375085,3.467599621,1.760775464,1.914772727,65.6920078,354.7466583,307.1783417,46.74220963,67.70647712,-78904212,-62121112.69,12.42682116,31.11723117,343.875,347.1,348.8094573,332.6147522,0.02,334.4,5.032822757,0.1965138536,-53.25779037,-1108,-1180,0.2435986159,0.3398990753,69.46753885,338.2666667,342.1333333,332.1333333,348.2666667,328.2666667
1/12/2026,336.75,340.65,333.7,337.45,9406174,331.5825,341.095,343.5,4.761186134,3.726316923,1.034869211,1.951704545,66.12127045,355.3641886,307.8008114,49.7829233,56.21436513,-69498038,-61376739.21,10.5084713,29.64517689,343.875,347.1,348.7819273,332.6504571,0.02,340.65,5.222949797,0.1858169073,-50.2170767,-1116,-1188,0.221059516,0.354025619,63.07519248,337.2666667,340.8333333,333.8833333,344.2166667,330.3166667
1/13/2026,337.45,339.25,335.05,337.9,5583379,332.28,342.395,340.92,4.376793809,3.8564123,0.5203815086,1.832386364,64.69408225,355.9370986,308.6229014,48.07987711,48.20167001,-63914659,-59382675.28,10.5084713,28.27826935,344.55,347.775,348.7658363,332.810448,0.02,340.65,4.532095901,0.1857844563,-51.92012289,-1124,-1196,0.2224346718,0.3706390593,63.0286676,337.4,339.75,335.55,341.6,333.2
1/14/2026,338.9,350.5,337.45,349.1,20389924,333.685,344.35,340.97,4.919201032,4.068970047,0.8502309856,2.571005917,71.996686,357.8535768,309.5164232,82.46153846,60.10811296,-43524735,-43367600.88,32.10256949,28.55143365,345.075,348.3,348.7500038,332.967239,0.02,350.5,8.231281972,0.2569397505,-17.53846154,-1132,-1176,0.2670952659,0.3766992353,66.64095256,345.6833333,353.9166667,340.8666667,358.7333333,332.6333333
1/16/2026,352.65,354.05,345.4,346.35,14275582,334.94,345.355,341.36,5.068731466,4.268922331,0.7998091356,2.132315522,68.07473599,358.996263,310.883737,73.38582677,67.97574745,-57800317,-54507505.9,37.24821367,29.17263222,348.3,348.3,348.7494663,333.3178943,0.02,345.4,6.865165073,0.187276344,-26.61417323,-1140,-1184,0.1156501726,0.3575308416,68.76380135,348.6,351.8,343.15,357.25,339.95
1/19/2026,343.5,347.95,342.05,343.35,9974363,336.1825,344.48,342.83,4.888805379,4.39289894,0.4959064389,1.78807947,64.13301663,359.2084413,313.1565587,63.59300477,73.14679,-67774680,-60086386.9,27.43363582,29.04841819,348.3,348.3,348.7387292,333.5595364,0.02,342.05,5.483870968,0.1680257214,-36.40699523,-1148,-1192,-0.07128712871,0.2920611989,61.97908808,344.45,346.85,340.95,350.35,338.55
1/20/2026,343,348.3,337.7,338.75,7718407,337.125,343.295,343.09,4.325173199,4.379353792,-0.05418059343,1.519699812,60.31273269,358.8511787,315.3988213,46.67774086,61.21885747,-75493087,-66275675.54,15.84890395,28.10559575,348.3,348.3,348.7249282,333.7293457,0.02,337.7,4.262850108,0.112553566,-53.32225914,-1156,-1200,-0.1238273921,0.2258521484,61.94798868,341.5833333,345.4666667,334.8666667,352.1833333,330.9833333
1/21/2026,338.8,341.6,336.8,338.7,6948955,338.025,342.085,343.25,3.830302707,4.269543575,-0.4392408679,1.342696629,57.31414868,358.3312215,317.7187785,36.11111111,48.79395225,-82442042,-67723374.5,13.54893012,27.06583392,348.3,348.3,348.7081282,333.8087587,0.02,336.8,2.776513427,0.1248025166,-63.88888889,-1164,-1208,-0.1419270833,0.1608926927,57.39851838,339.0333333,341.2666667,336.4666667,343.8333333,334.2333333
1/22/2026,338.7,343.2,337.1,342.45,5885972,338.985,341.445,341.92,3.698078787,4.155250617,-0.4571718304,1.230337079,55.16372796,358.1324912,319.8375088,41.46919431,41.41934876,-76556070,-63284772.66,16.71457454,26.32645825,348.3,348.3,348.6967048,333.8685836,0.02,343.2,1.828724353,0.1366201352,-58.53080569,-1172,-1216,-0.08285163776,0.106927529,56.24939122,340.9166667,344.7333333,338.6333333,347.0166667,334.8166667
1/23/2026,343.95,345.45,336.1,336.7,10084314,339.6925,340.675,339.99,3.093651741,3.942930842,-0.8492791013,0.5254237288,34.44444444,357.2638665,322.1211335,14.21800948,30.5994383,-86640384,-72074843.15,21.09048428,25.95246011,348.3,348.3,348.6734526,334.0552119,0.02,336.1,-4.373757455,0.1154016024,-85.78199052,-1180,-1224,-0.1425879397,0.05073570606,45.23385042,339.4166667,342.7333333,333.3833333,348.7666667,330.0666667
1/27/2026,340.5,346.5,337.05,344.7,12203590,340.7225,341.545,340.26,3.223019135,3.798948501,-0.5759293657,0.8093699515,44.73214286,356.7967185,324.6482815,53.92156863,36.53625747,-74436794,-64520239.82,23.12050892,25.75017788,348.775,348.775,348.6555459,334.0961077,0.02,346.5,-1.682829435,0.1447628877,-46.07843137,-1188,-1228,0.01581277672,0.02795712214,42.64566395,342.75,348.45,339,352.2,333.3
1/28/2026,344.7,353.25,344.7,348.05,13566973,341.85,342.605,342.12,3.55488226,3.750135253,-0.1952529926,0.9111470113,47.67540152,356.5315315,327.1684685,70.51597052,46.21851621,-60869821,-67455783.68,34.74297666,26.39252065,349.125,349.125,348.6555831,334.3441855,0.02,353.25,-0.7839224629,0.08156149782,-29.48402948,-1196,-1232,0.04835709857,0.0106868804,50.84581883,348.6666667,352.6333333,344.0833333,357.2166667,340.1166667
1/29/2026,350,360.5,347.3,358.15,20624409,343.5125,344.63,346.01,4.580075509,3.916123304,0.663952205,1.320689655,56.90936107,357.6319854,329.3930146,91.23134328,71.88962748,-40245412,-54174914.25,44.45579987,27.68275488,349.125,349.125,348.6893287,334.7223018,0.02,360.5,2.66590225,0.1202662166,-8.768656716,-1140,-1236,0.1293920803,0.001382621252,59.92732844,355.3166667,363.3333333,350.1333333,368.5166667,342.1166667
1/30/2026,359,359.35,351.1,356,22641103,344.835,345.32,348.72,5.159585028,4.164815649,0.9947693796,1.434456929,58.92307692,358.3916298,331.2783702,83.20895522,81.65208967,-62886515,-49921131.26,44.45579987,28.88082952,348.55,348.55,348.7269043,335.2378558,0.02,351.1,3.368176539,0.1088631221,-16.79104478,-1148,-1240,-0.01885680613,-0.02721258595,68.53259462,355.4833333,359.8666667,351.6166667,363.7333333,347.2333333
2/2/2026,344.95,352.75,337.75,350.35,12622760,345.5375,345.72,351.45,5.104105763,4.352673671,0.7514320912,1.599164927,61.52610442,358.6817553,332.3932447,62.12686567,78.85572139,-75509275,-41337654.46,9.614225594,27.50464353,345.25,345.25,348.7214421,335.5550986,0.02,337.75,4.270833333,0.1075817154,-37.87313433,-1156,-1244,0.110745614,-0.02770304181,67.44945595,346.95,356.15,341.15,361.95,331.95
